2.000000000000000111e-01	-3.411572847068143233e+00
2.036000000000000032e-01	-3.559277293882656235e+00
2.071999999999999953e-01	-3.775202370814928265e+00
2.107999999999999874e-01	-3.304960454595464725e+00
2.144000000000000072e-01	-3.186554584184808636e+00
2.179999999999999993e-01	-3.736736976594634552e+00
2.215999999999999914e-01	-3.843552097338260864e+00
2.253000000000000003e-01	-3.706320033817446458e+00
2.288999999999999924e-01	-2.739489035459366395e+00
2.325000000000000122e-01	-3.167012393251700253e+00
2.361000000000000043e-01	-3.149764423173529337e+00
2.396999999999999964e-01	-2.872948911964753105e+00
2.432999999999999885e-01	-2.471179024081767039e+00
2.469000000000000083e-01	-1.155340771341341943e+00
2.505000000000000004e-01	-1.952242853355317109e+00
2.540999999999999925e-01	-2.575341268188744870e+00
2.576999999999999846e-01	5.172722268133258527e-01
2.612999999999999767e-01	-1.608718913674905382e+00
2.649000000000000243e-01	-9.652148352906102513e-01
2.685000000000000164e-01	3.196101563391451350e-02
2.721000000000000085e-01	-2.325364762193848911e-01
2.757999999999999896e-01	-1.656375924156217039e-02
2.793999999999999817e-01	-6.393496274021597259e-01
2.829999999999999738e-01	-1.816537381417499208e+00
2.866000000000000214e-01	-1.179714115858361723e+00
2.902000000000000135e-01	-7.683917274434399758e-01
2.938000000000000056e-01	-1.738347431266588305e+00
2.973999999999999977e-01	-1.812508015710750708e+00
3.009999999999999898e-01	-3.153773974152324300e+00
3.045999999999999819e-01	-2.884858186478636011e+00
3.081999999999999740e-01	-2.561618389000856144e+00
3.118000000000000216e-01	-3.838352384180702792e+00
3.154000000000000137e-01	-3.049887895144114403e+00
3.190000000000000058e-01	-2.451239580847321520e+00
3.225999999999999979e-01	-3.663025380765235539e+00
3.262999999999999790e-01	-3.335650252956194439e+00
3.299000000000000266e-01	-2.614049385505247791e+00
3.335000000000000187e-01	-2.190188031555619919e+00
3.371000000000000107e-01	-2.482371022391245852e+00
3.407000000000000028e-01	-1.405204621672499599e+00
3.442999999999999949e-01	-9.912761177096728327e-01
3.478999999999999870e-01	-7.594964274021407391e-01
3.514999999999999791e-01	-5.880563740538432560e-01
3.551000000000000267e-01	4.328358071793932949e-01
3.587000000000000188e-01	5.142325328101894355e-01
3.623000000000000109e-01	5.364794538130142065e-01
3.659000000000000030e-01	1.341624059699316973e+00
3.694999999999999951e-01	2.165957291443849186e+00
3.730999999999999872e-01	6.096335051637536973e-01
3.768000000000000238e-01	1.451840243684076048e+00
3.804000000000000159e-01	7.837100532799987640e-01
3.840000000000000080e-01	1.489465175154918164e+00
3.876000000000000001e-01	7.404736251684722603e-01
3.911999999999999922e-01	4.675158071421791073e-01
3.947999999999999843e-01	1.341951752289636257e+00
3.983999999999999764e-01	8.976502359680731402e-01
4.020000000000000240e-01	-1.954321704164352358e-02
4.056000000000000161e-01	-4.111238490512834631e-01
4.092000000000000082e-01	-1.051158576810355738e+00
4.128000000000000003e-01	-6.602754469192873010e-02
4.163999999999999924e-01	-1.628285030224044583e+00
4.199999999999999845e-01	-1.230019008363054223e+00
4.235999999999999766e-01	-5.291916406164665077e-02
4.273000000000000131e-01	-9.902306059322166787e-01
4.309000000000000052e-01	3.937531076963831644e-01
4.344999999999999973e-01	5.345282917411724455e-01
4.380999999999999894e-01	-5.412171510759710147e-01
4.416999999999999815e-01	3.114521852688411085e-01
4.452999999999999736e-01	-5.734938808075897843e-01
4.489000000000000212e-01	2.175878875630906928e-01
4.525000000000000133e-01	1.172445302967772829e+00
4.561000000000000054e-01	1.210221192446333305e+00
4.596999999999999975e-01	9.507145140276092032e-01
4.632999999999999896e-01	1.013876694129239420e+00
4.668999999999999817e-01	1.959848755814580734e+00
4.704999999999999738e-01	2.126121524844006849e+00
4.741000000000000214e-01	1.310246206992317086e+00
4.778000000000000025e-01	2.519488523888305131e+00
4.813999999999999946e-01	2.373933856488067207e+00
4.849999999999999867e-01	3.147001505023656609e+00
4.885999999999999788e-01	2.010618663058578726e+00
4.922000000000000264e-01	2.363974488952876207e+00
4.958000000000000185e-01	2.703069741591494157e+00
4.994000000000000106e-01	1.617382472522845838e+00
5.030000000000000027e-01	1.996247715503543851e+00
5.066000000000000503e-01	9.217181791801576374e-01
5.101999999999999869e-01	7.081395904118308327e-01
5.138000000000000345e-01	9.385986723991477376e-01
5.173999999999999710e-01	5.332591530650592215e-01
5.210000000000000187e-01	-4.599183149204209564e-01
5.245999999999999552e-01	6.042175251839965178e-01
5.282999999999999918e-01	-5.451246322110399056e-01
5.319000000000000394e-01	-4.898014425920821924e-01
5.354999999999999760e-01	-2.478876543853805736e-01
5.391000000000000236e-01	6.980497806254142290e-01
5.426999999999999602e-01	8.828025143213942272e-01
5.463000000000000078e-01	7.637744957959176073e-01
5.499000000000000554e-01	1.169200416443578527e+00
5.534999999999999920e-01	1.736672257198266456e+00
5.571000000000000396e-01	2.606436681785068821e+00
5.606999999999999762e-01	2.421116580325445966e+00
5.643000000000000238e-01	3.455966594234768596e+00
5.678999999999999604e-01	2.870765913870243935e+00
5.715000000000000080e-01	3.434124822707260272e+00
5.752000000000000446e-01	3.663907122202247457e+00
5.787999999999999812e-01	3.607336920900594102e+00
5.824000000000000288e-01	3.796443996960016776e+00
5.859999999999999654e-01	3.207689200547167552e+00
5.896000000000000130e-01	3.461939510067420400e+00
5.931999999999999496e-01	3.584952594941528403e+00
5.967999999999999972e-01	3.262656711299269041e+00
6.004000000000000448e-01	2.950077680902551513e+00
6.039999999999999813e-01	3.628917312499316150e+00
6.076000000000000290e-01	2.862646538651586692e+00
6.111999999999999655e-01	1.947216268262978556e+00
6.148000000000000131e-01	2.734789693616576756e+00
6.183999999999999497e-01	2.122797160986369835e+00
6.219999999999999973e-01	2.581280112106368207e+00
6.257000000000000339e-01	2.513311758799399165e+00
6.292999999999999705e-01	1.646584851343310341e+00
6.329000000000000181e-01	1.880854050995382831e+00
6.364999999999999547e-01	2.277392058410574016e+00
6.401000000000000023e-01	3.098257743605521863e+00
6.437000000000000499e-01	1.868654940377025397e+00
6.472999999999999865e-01	2.971404594455217207e+00
6.509000000000000341e-01	2.873798525307208251e+00
6.544999999999999707e-01	2.775444876335328992e+00
6.581000000000000183e-01	3.579592336010677833e+00
6.616999999999999549e-01	3.292197244240417042e+00
6.653000000000000025e-01	3.796700988580243408e+00
6.689000000000000501e-01	4.321325995430047584e+00
6.724999999999999867e-01	4.762059460923087073e+00
6.762000000000000233e-01	3.881158996405057682e+00
6.797999999999999599e-01	4.416655949429248551e+00
6.834000000000000075e-01	4.419854446707515372e+00
6.870000000000000551e-01	4.591655417392562555e+00
6.905999999999999917e-01	5.224139178124102223e+00
6.942000000000000393e-01	4.397719324629489002e+00
6.977999999999999758e-01	5.126116923521312430e+00
7.014000000000000234e-01	4.661875132080838924e+00
7.049999999999999600e-01	3.852565466545594841e+00
7.086000000000000076e-01	2.986696633175442983e+00
7.122000000000000552e-01	4.320557403382617068e+00
7.157999999999999918e-01	4.034412781300076745e+00
7.194000000000000394e-01	4.141808482862149532e+00
7.229999999999999760e-01	3.310175022850516235e+00
7.267000000000000126e-01	3.240921851619303240e+00
7.302999999999999492e-01	1.788367774732659843e+00
7.338999999999999968e-01	3.405660830162927866e+00
7.375000000000000444e-01	3.020797353526115891e+00
7.410999999999999810e-01	2.425773905041713974e+00
7.447000000000000286e-01	3.445132009718215649e+00
7.482999999999999652e-01	2.708190413535329633e+00
7.519000000000000128e-01	3.780316715884844303e+00
7.554999999999999494e-01	4.103390673004922107e+00
7.590999999999999970e-01	5.159298557147078412e+00
7.627000000000000446e-01	5.334219074865560017e+00
7.662999999999999812e-01	5.358109579614947826e+00
7.699000000000000288e-01	4.604192576533852943e+00
7.734999999999999654e-01	4.874421657799635987e+00
7.772000000000000020e-01	6.420076815297062645e+00
7.808000000000000496e-01	6.709410255617479280e+00
7.843999999999999861e-01	6.159034889742818208e+00
7.880000000000000338e-01	5.879895353800956848e+00
7.915999999999999703e-01	6.269826117613894745e+00
7.952000000000000179e-01	5.986952919016876429e+00
7.987999999999999545e-01	6.360702555300651539e+00
8.024000000000000021e-01	5.559634703671111566e+00
8.060000000000000497e-01	6.320096952287297398e+00
8.095999999999999863e-01	6.328849436882042490e+00
8.132000000000000339e-01	4.927052795914804939e+00
8.167999999999999705e-01	6.229207177691220565e+00
8.204000000000000181e-01	5.465415506854526484e+00
8.239999999999999547e-01	4.114200780343806763e+00
8.276999999999999913e-01	4.467653826272971251e+00
8.313000000000000389e-01	4.543546999735113445e+00
8.348999999999999755e-01	4.074014238849635205e+00
8.385000000000000231e-01	3.964869498381661472e+00
8.420999999999999597e-01	4.646883623625312154e+00
8.457000000000000073e-01	5.156284447888868527e+00
8.493000000000000549e-01	5.299872195485362703e+00
8.528999999999999915e-01	5.136626043958006704e+00
8.565000000000000391e-01	5.272214397793639762e+00
8.600999999999999757e-01	5.036658782613304908e+00
8.637000000000000233e-01	5.421884016461487654e+00
8.672999999999999599e-01	5.135709999427007233e+00
8.709000000000000075e-01	5.743008466183399996e+00
8.745000000000000551e-01	7.596509657647029456e+00
8.781999999999999806e-01	7.217944415846089257e+00
8.818000000000000282e-01	6.771978298126396290e+00
8.853999999999999648e-01	6.527890737914837871e+00
8.890000000000000124e-01	7.249939280680221643e+00
8.925999999999999490e-01	7.410960890453486272e+00
8.961999999999999966e-01	7.274759086674121633e+00
8.998000000000000442e-01	6.481159590164900841e+00
9.033999999999999808e-01	8.431046850718217911e+00
9.070000000000000284e-01	7.752782774148528233e+00
9.105999999999999650e-01	7.232102590244551266e+00
9.142000000000000126e-01	7.047427615493756292e+00
9.177999999999999492e-01	7.180055941349765547e+00
9.213999999999999968e-01	6.381774762728369410e+00
9.251000000000000334e-01	7.242720890349848339e+00
9.286999999999999700e-01	7.692601338336515937e+00
9.323000000000000176e-01	6.995328707057705486e+00
9.358999999999999542e-01	7.867098722634917607e+00
9.395000000000000018e-01	7.675640471898163675e+00
9.431000000000000494e-01	7.121101797641292919e+00
9.466999999999999860e-01	8.092142062550051307e+00
9.503000000000000336e-01	7.685613855860637500e+00
9.538999999999999702e-01	7.745964443480866990e+00
9.575000000000000178e-01	8.546514418554298942e+00
9.610999999999999543e-01	9.192335107412532125e+00
9.647000000000000020e-01	9.481068066040954534e+00
9.683000000000000496e-01	9.500745002470161182e+00
9.718999999999999861e-01	9.854372348785453539e+00
9.756000000000000227e-01	9.793155819488893243e+00
9.791999999999999593e-01	9.449661449118030632e+00
9.828000000000000069e-01	1.111648242533992281e+01
9.864000000000000545e-01	1.038397528161483052e+01
9.899999999999999911e-01	1.073523543765699451e+01
9.936000000000000387e-01	1.011256740625953654e+01
9.971999999999999753e-01	9.823684363922854601e+00
1.000799999999999912e+00	1.062333830755023634e+01
1.004399999999999959e+00	1.062586813161587251e+01
1.008000000000000007e+00	1.024723614793911075e+01
1.011600000000000055e+00	1.033703384878778131e+01
1.015200000000000102e+00	1.041824945535437408e+01
1.018799999999999928e+00	1.045434479233600378e+01
1.022399999999999975e+00	1.030823590060279216e+01
1.026100000000000012e+00	9.565215664046359478e+00
