2.000000000000000111e-01	-2.192601448768328520e+00
2.036000000000000032e-01	5.474950057411909210e-01
2.071999999999999953e-01	-2.355383472876388495e+00
2.107999999999999874e-01	-5.643851531276047329e-01
2.144000000000000072e-01	3.690159748337112910e-01
2.179999999999999993e-01	9.624966018740568341e-01
2.215999999999999914e-01	-4.368297330537074252e-02
2.253000000000000003e-01	1.402094724713036422e+00
2.288999999999999924e-01	1.996838947448252632e+00
2.325000000000000122e-01	-2.826037737047515375e-01
2.361000000000000043e-01	2.196714654876940287e+00
2.396999999999999964e-01	9.943119370202071483e-01
2.432999999999999885e-01	9.458846579782842490e-02
2.469000000000000083e-01	3.207727551815375833e+00
2.505000000000000004e-01	9.796678606899323904e-01
2.540999999999999925e-01	5.546876897105347259e-01
2.576999999999999846e-01	1.165161693645420549e+00
2.612999999999999767e-01	2.790493592762586239e+00
2.649000000000000243e-01	2.017067672175654636e+00
2.685000000000000164e-01	7.145729944030904113e-01
2.721000000000000085e-01	7.902762967428774710e-01
2.757999999999999896e-01	7.051773488907234766e-01
2.793999999999999817e-01	-9.893344653997218074e-01
2.829999999999999738e-01	1.557883513830678357e+00
2.866000000000000214e-01	1.795176879210151899e-01
2.902000000000000135e-01	-6.967786174383610032e-01
2.938000000000000056e-01	-2.375972840413798082e-02
2.973999999999999977e-01	-7.050658064473072084e-01
3.009999999999999898e-01	5.213653741331802927e-01
3.045999999999999819e-01	6.206595840651862872e-01
3.081999999999999740e-01	-7.090439031101982703e-01
3.118000000000000216e-01	-2.240340402065079672e-01
3.154000000000000137e-01	-3.008711811562339022e-01
3.190000000000000058e-01	-2.756943523342587632e-01
3.225999999999999979e-01	-1.762957019344427945e+00
3.262999999999999790e-01	-9.327522124175740004e-01
3.299000000000000266e-01	4.692962759064146505e-01
3.335000000000000187e-01	6.867950256170699541e-01
3.371000000000000107e-01	8.196562468578929561e-01
3.407000000000000028e-01	2.352654709297535174e+00
3.442999999999999949e-01	1.218075049423426037e+00
3.478999999999999870e-01	-2.225790328225553116e-01
3.514999999999999791e-01	3.180991806931531496e+00
3.551000000000000267e-01	2.230507741331700711e+00
3.587000000000000188e-01	2.327310823356504965e+00
3.623000000000000109e-01	1.774296005393533049e+00
3.659000000000000030e-01	8.990638698895381253e-03
3.694999999999999951e-01	1.650073366028749433e+00
3.730999999999999872e-01	3.476611531485664930e-01
3.768000000000000238e-01	4.411558632289062087e-01
3.804000000000000159e-01	-1.144340350939064610e+00
3.840000000000000080e-01	-1.094838779100409942e+00
3.876000000000000001e-01	3.178149247523043286e-02
3.911999999999999922e-01	7.090688545993439895e-02
3.947999999999999843e-01	-4.665453203548054484e-01
